time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-21 00:00:00+00:00,138,9,334,43
2023-08-22 00:00:00+00:00,373,17,451,36
2023-08-23 00:00:00+00:00,107,8,653,45
2023-08-24 00:00:00+00:00,199,13,431,36
2023-08-25 00:00:00+00:00,177,15,194,42
2023-08-26 00:00:00+00:00,19,7,94,10
2023-08-27 00:00:00+00:00,6,6,132,13
2023-08-28 00:00:00+00:00,126,13,176,29
2023-08-29 00:00:00+00:00,87,8,108,35
2023-08-30 00:00:00+00:00,190,15,289,36
2023-08-31 00:00:00+00:00,258,19,377,33
2023-09-01 00:00:00+00:00,105,20,206,23
2023-09-02 00:00:00+00:00,104,11,58,18
2023-09-03 00:00:00+00:00,80,11,29,13
