referrer,views_total,views_unique
github.com,115,31
Google,85,32
nussknacker.io,75,50
jira.playmobile.pl,14,3
Bing,5,1
com.google.android.gm,4,1
DuckDuckGo,1,1
poczta.interia.pl,1,1
mail.google.com,1,1
statics.teams.cdn.office.net,1,1
