referrer,views_total,views_unique
nussknacker.io,259,37
github.com,242,28
Google,91,27
jiradc2.ext.net.nokia.com,13,1
Bing,7,2
poczta.interia.pl,4,1
jira.playmobile.pl,2,1
touk.pl,2,1
gsmmaniak.pl,2,1
cacoo.com,1,1
