referrer,views_total,views_unique
github.com,401,38
nussknacker.io,142,59
Google,107,20
Bing,21,1
touk.pl,7,5
spigotmc.org,5,1
statics.teams.cdn.office.net,3,2
manuzhang.github.io,2,2
teams.microsoft.com,2,1
deadlinkchecker.com,1,1
