referrer,views_total,views_unique
github.com,397,32
nussknacker.io,133,48
Google,59,24
com.linkedin.android,11,2
web.telegram.org,8,1
lnkd.in,6,1
statics.teams.cdn.office.net,5,2
mail.google.com,5,1
linkedin.com,4,4
DuckDuckGo,2,1
