time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-02 00:00:00+00:00,13,4,36,11
2024-11-03 00:00:00+00:00,11,2,31,7
2024-11-04 00:00:00+00:00,104,6,106,18
2024-11-05 00:00:00+00:00,60,3,94,24
2024-11-06 00:00:00+00:00,186,7,81,25
2024-11-07 00:00:00+00:00,107,5,135,23
2024-11-08 00:00:00+00:00,90,4,150,19
2024-11-09 00:00:00+00:00,20,4,15,7
2024-11-10 00:00:00+00:00,14,5,12,8
2024-11-11 00:00:00+00:00,10,2,21,11
2024-11-12 00:00:00+00:00,87,5,125,28
2024-11-13 00:00:00+00:00,256,9,164,30
2024-11-14 00:00:00+00:00,249,7,161,23
2024-11-15 00:00:00+00:00,201,8,187,25
