time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-17 00:00:00+00:00,67,13,49,19
2023-09-18 00:00:00+00:00,262,18,306,36
2023-09-19 00:00:00+00:00,308,13,484,36
2023-09-20 00:00:00+00:00,234,14,320,43
2023-09-21 00:00:00+00:00,136,12,286,46
2023-09-22 00:00:00+00:00,155,5,317,40
2023-09-23 00:00:00+00:00,31,6,48,25
2023-09-24 00:00:00+00:00,30,8,36,22
2023-09-25 00:00:00+00:00,262,16,271,29
2023-09-26 00:00:00+00:00,222,18,470,28
2023-09-27 00:00:00+00:00,180,9,359,46
2023-09-28 00:00:00+00:00,118,6,276,37
2023-09-29 00:00:00+00:00,229,10,453,43
2023-09-30 00:00:00+00:00,28,5,350,24
