referrer,views_total,views_unique
github.com,344,31
nussknacker.io,204,83
Google,42,24
touk.pl,9,3
cwiki.apache.org,3,1
search.brave.com,2,1
mail.google.com,1,1
Bing,1,1
DuckDuckGo,1,1
manuzhang.github.io,1,1
