referrer,views_total,views_unique
github.com,187,32
nussknacker.io,143,34
Google,88,35
eptura.atlassian.net,2,1
statics.teams.cdn.office.net,2,1
Bing,1,1
m.sogou.com,1,1
touk-jira.atlassian.net,1,1
jira.playmobile.pl,1,1
