referrer,views_total,views_unique
github.com,240,26
nussknacker.io,198,78
Google,40,23
touk.pl,10,4
cwiki.apache.org,3,1
DuckDuckGo,1,1
naver.com,1,1
statics.teams.cdn.office.net,1,1
