referrer,views_total,views_unique
nussknacker.io,398,85
github.com,168,37
Google,43,22
touk.pl,11,3
t.co,3,1
manuzhang.github.io,2,2
mail.google.com,2,1
stackoverflow.com,1,1
touk.com,1,1
statics.teams.cdn.office.net,1,1
