time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-07 00:00:00+00:00,192,14,255,21
2025-01-08 00:00:00+00:00,228,11,358,29
2025-01-09 00:00:00+00:00,300,13,222,21
2025-01-10 00:00:00+00:00,273,12,221,19
2025-01-11 00:00:00+00:00,60,6,104,13
2025-01-12 00:00:00+00:00,35,4,83,9
2025-01-13 00:00:00+00:00,247,9,315,24
2025-01-14 00:00:00+00:00,309,13,467,22
2025-01-15 00:00:00+00:00,292,14,412,28
2025-01-16 00:00:00+00:00,215,8,225,25
2025-01-17 00:00:00+00:00,362,16,343,33
2025-01-18 00:00:00+00:00,70,9,29,11
2025-01-19 00:00:00+00:00,20,7,12,10
2025-01-20 00:00:00+00:00,220,11,184,19
