referrer,views_total,views_unique
github.com,313,41
nussknacker.io,123,41
Google,92,29
murphysec.feishu.cn,5,1
touk-jira.atlassian.net,4,2
eptura.atlassian.net,2,1
DuckDuckGo,2,1
jira.playmobile.pl,1,1
