referrer,views_total,views_unique
github.com,150,29
nussknacker.io,91,24
Google,69,27
statics.teams.cdn.office.net,2,1
github.dev,2,1
jar-download.com,1,1
sogou.com,1,1
m.sogou.com,1,1
Bing,1,1
