referrer,views_total,views_unique
nussknacker.io,491,67
github.com,150,39
Google,126,30
mail.google.com,13,1
touk.pl,10,3
t.co,3,1
avan1235-bug-free-computing-machine-pjjw4xxr4xxc96vv.github.dev,1,1
cn.bing.com,1,1
