time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-21 00:00:00+00:00,202,21,113,28
2024-01-22 00:00:00+00:00,320,13,323,28
2024-01-23 00:00:00+00:00,206,9,164,26
2024-01-24 00:00:00+00:00,241,10,271,31
2024-01-25 00:00:00+00:00,241,7,321,43
2024-01-26 00:00:00+00:00,300,10,412,33
2024-01-27 00:00:00+00:00,120,6,126,24
2024-01-28 00:00:00+00:00,56,15,267,17
2024-01-29 00:00:00+00:00,239,12,553,48
2024-01-30 00:00:00+00:00,148,6,406,41
2024-01-31 00:00:00+00:00,162,7,653,52
2024-02-01 00:00:00+00:00,293,25,642,55
2024-02-02 00:00:00+00:00,150,6,365,42
2024-02-03 00:00:00+00:00,56,5,63,22
